년,월,일,설비용량(MW),공급능력(MW),최대전력(MW),공급예비력(MW),공급예비율(%),최대전력기준일시
2009,12,02,73310,71287,59689,11598,19.4,2009/12/02(11:00)
2009,12,01,73310,71416,59636,11780,19.8,2009/12/01(18:00)
2009,11,30,73310,71426,59776,11650,19.5,2009/11/30(19:00)
2009,11,29,73310,70975,51347,19628,38.2,2009/11/29(24:00)
2009,11,28,73310,71166,53523,17643,33,2009/11/28(24:00)
2009,11,27,73310,71075,59078,11997,20.3,2009/11/27(18:00)
2009,11,26,73310,71184,59278,11906,20.1,2009/11/26(19:00)
2009,11,25,73310,71269,60453,10816,17.9,2009/11/25(11:00)
2009,11,24,73146,71178,59548,11630,19.5,2009/11/24(19:00)
2009,11,23,73146,70886,60295,10591,17.6,2009/11/23(19:00)
2009,11,22,73146,68658,52517,16141,30.7,2009/11/22(01:00)
2009,11,21,73146,68554,55343,13211,23.9,2009/11/21(24:00)
2009,11,20,73146,68809,61513,7296,11.9,2009/11/20(11:00)
2009,11,19,73146,69286,61375,7911,12.9,2009/11/19(19:00)
2009,11,18,73146,69092,61941,7151,11.5,2009/11/18(11:00)
2009,11,17,73146,68901,62315,6586,10.6,2009/11/17(19:00)
2009,11,16,73146,68117,61843,6274,10.1,2009/11/16(18:00)
2009,11,15,73146,68150,51343,16807,32.7,2009/11/15(24:00)
2009,11,14,73146,68903,52533,16370,31.2,2009/11/14(24:00)
2009,11,13,73146,68868,56464,12404,22,2009/11/13(19:00)
2009,11,12,73146,68868,56798,12070,21.3,2009/11/12(19:00)
2009,11,11,73146,68490,56084,12406,22.1,2009/11/11(19:00)
2009,11,10,73146,68228,56032,12196,21.8,2009/11/10(19:00)
2009,11,09,73146,68283,55501,12782,23,2009/11/09(19:00)
2009,11,08,73146,68177,47440,20737,43.7,2009/11/08(23:00)
2009,11,07,73146,66997,48893,18104,37,2009/11/07(19:00)
2009,11,06,73146,66997,55063,11934,21.7,2009/11/06(19:00)
2009,11,05,73146,66988,55675,11313,20.3,2009/11/05(19:00)
2009,11,04,73146,65939,56250,9689,17.2,2009/11/04(19:00)
2009,11,03,73146,66463,58414,8049,13.8,2009/11/03(19:00)
2009,11,02,73146,65484,57910,7574,13.1,2009/11/02(19:00)
2009,11,01,73146,63811,46865,16946,36.2,2009/11/01(23:00)
2009,10,31,73146,64321,48315,16006,33.1,2009/10/31(19:00)
2009,10,30,73146,65638,54501,11137,20.4,2009/10/30(19:00)
2009,10,29,73146,65535,55012,10523,19.1,2009/10/29(19:00)
2009,10,28,73146,66470,54582,11888,21.8,2009/10/28(19:00)
2009,10,27,73146,67255,55103,12152,22.1,2009/10/27(19:00)
2009,10,26,73146,67255,54954,12301,22.4,2009/10/26(19:00)
2009,10,25,73146,66261,46506,19755,42.5,2009/10/25(23:00)
2009,10,24,73146,65211,48221,16990,35.2,2009/10/24(19:00)
2009,10,23,73146,67509,54448,13061,24,2009/10/23(19:00)
2009,10,22,73146,67487,55068,12419,22.6,2009/10/22(19:00)
2009,10,21,73146,66967,54101,12866,23.8,2009/10/21(19:00)
2009,10,20,73146,67205,54543,12662,23.2,2009/10/20(19:00)
2009,10,19,73146,67205,54576,12629,23.1,2009/10/19(19:00)
2009,10,18,73146,65423,46121,19302,41.9,2009/10/18(23:00)
2009,10,17,73146,65846,48159,17687,36.7,2009/10/17(19:00)
2009,10,16,73146,66196,54176,12020,22.2,2009/10/16(19:00)
2009,10,15,73146,66327,54511,11816,21.7,2009/10/15(19:00)
2009,10,14,73146,66627,53812,12815,23.8,2009/10/14(19:00)
2009,10,13,73146,66039,54584,11455,21,2009/10/13(19:00)
2009,10,12,73146,66398,54006,12392,22.9,2009/10/12(19:00)
2009,10,11,73146,66784,46152,20632,44.7,2009/10/11(20:00)
2009,10,10,73146,66522,48378,18144,37.5,2009/10/10(20:00)
2009,10,09,73146,68332,53558,14774,27.6,2009/10/09(19:00)
2009,10,08,73146,67491,53914,13577,25.2,2009/10/08(19:00)
2009,10,07,73146,67491,53223,14268,26.8,2009/10/07(19:00)
2009,10,06,73146,68264,52468,15796,30.1,2009/10/06(20:00)
2009,10,05,73146,67440,46447,20993,45.2,2009/10/05(20:00)
2009,10,04,73146,68090,39607,28483,71.9,2009/10/04(20:00)
2009,10,03,73146,68090,37110,30980,83.5,2009/10/03(23:00)
2009,10,02,73146,68090,40891,27199,66.5,2009/10/02(01:00)
2009,10,01,73146,68493,51529,16964,32.9,2009/10/01(12:00)
2009,09,30,73372,69747,55410,14337,25.9,2009/09/30(15:00)
2009,09,29,73372,69374,55733,13641,24.5,2009/09/29(20:00)
2009,09,28,73372,69374,55590,13784,24.8,2009/09/28(20:00)
2009,09,27,73372,68378,47568,20810,43.7,2009/09/27(20:00)
2009,09,26,73372,68824,50805,18019,35.5,2009/09/26(15:00)
2009,09,25,73372,69003,55228,13775,24.9,2009/09/25(15:00)
2009,09,24,73372,68310,55939,12371,22.1,2009/09/24(20:00)
2009,09,23,73372,67839,55676,12163,21.8,2009/09/23(16:00)
2009,09,22,73372,68331,55412,12919,23.3,2009/09/22(20:00)
2009,09,21,73372,67827,55221,12606,22.8,2009/09/21(16:00)
2009,09,20,73372,66489,46946,19543,41.6,2009/09/20(20:00)
2009,09,19,73372,65822,50143,15679,31.3,2009/09/19(15:00)
2009,09,18,73372,68053,56575,11478,20.3,2009/09/18(15:00)
2009,09,17,73372,68053,55850,12203,21.8,2009/09/17(20:00)
2009,09,16,73372,67363,55970,11393,20.4,2009/09/16(15:00)
2009,09,15,73372,67611,55619,11992,21.6,2009/09/15(20:00)
2009,09,14,73372,67611,55318,12293,22.2,2009/09/14(20:00)
2009,09,13,73372,65799,47118,18681,39.6,2009/09/13(20:00)
2009,09,12,73372,66462,50159,16303,32.5,2009/09/12(12:00)
2009,09,11,73372,67882,56799,11083,19.5,2009/09/11(15:00)
2009,09,10,73372,68185,58242,9943,17.1,2009/09/10(15:00)
2009,09,09,73372,67750,59138,8612,14.6,2009/09/09(15:00)
2009,09,08,73372,66557,59386,7171,12.1,2009/09/08(15:00)
2009,09,07,73372,67097,60624,6473,10.7,2009/09/07(15:00)
2009,09,06,73372,66109,49616,16493,33.2,2009/09/06(20:00)
2009,09,05,73372,65528,53402,12126,22.7,2009/09/05(15:00)
2009,09,04,73372,67845,58476,9369,16,2009/09/04(15:00)
2009,09,03,73372,68106,58194,9912,17,2009/09/03(15:00)
2009,09,02,73372,68106,57800,10306,17.8,2009/09/02(15:00)
2009,09,01,73372,68213,57233,10980,19.2,2009/09/01(15:00)
2009,08,31,73372,70362,56461,13901,24.6,2009/08/31(15:00)
2009,08,30,73372,69216,46285,22931,49.5,2009/08/30(21:00)
2009,08,29,73372,69126,51791,17335,33.5,2009/08/29(12:00)
2009,08,28,73372,70764,61414,9350,15.2,2009/08/28(15:00)
2009,08,27,73372,70690,60444,10246,17,2009/08/27(15:00)
2009,08,26,73372,71070,60319,10751,17.8,2009/08/26(15:00)
2009,08,25,73372,71070,60971,10099,16.6,2009/08/25(15:00)
2009,08,24,73372,71070,61245,9825,16,2009/08/24(15:00)
2009,08,23,73372,70013,49661,20352,41,2009/08/23(21:00)
2009,08,22,73372,70295,53552,16743,31.3,2009/08/22(15:00)
2009,08,21,73372,72990,60753,12237,20.1,2009/08/21(15:00)
2009,08,20,73372,72990,62753,10237,16.3,2009/08/20(15:00)
2009,08,19,73372,72632,63212,9420,14.9,2009/08/19(15:00)
2009,08,18,73372,72367,62677,9690,15.5,2009/08/18(15:00)
2009,08,17,73372,72979,61411,11568,18.8,2009/08/17(15:00)
2009,08,16,73372,72002,50351,21651,43,2009/08/16(21:00)
2009,08,15,73372,72002,52995,19007,35.9,2009/08/15(15:00)
2009,08,14,73372,72990,60730,12260,20.2,2009/08/14(15:00)
2009,08,13,73372,72990,60699,12291,20.2,2009/08/13(15:00)
2009,08,12,73372,72990,58564,14426,24.6,2009/08/12(15:00)
2009,08,11,73372,72990,57619,15371,26.7,2009/08/11(15:00)
2009,08,10,73372,72990,60492,12498,20.7,2009/08/10(15:00)
2009,08,09,73372,72990,50348,22642,45,2009/08/09(21:00)
2009,08,08,73372,72990,52192,20798,39.8,2009/08/08(15:00)
2009,08,07,73372,72082,57052,15030,26.3,2009/08/07(15:00)
2009,08,06,73372,72082,57014,15068,26.4,2009/08/06(15:00)
2009,08,05,73372,72969,54900,18069,32.9,2009/08/05(15:00)
2009,08,04,73372,72969,52668,20301,38.5,2009/08/04(15:00)
2009,08,03,73372,72969,49338,23631,47.9,2009/08/03(15:00)
2009,08,02,73372,72969,46763,26206,56,2009/08/02(21:00)
2009,08,01,73372,71652,47347,24305,51.3,2009/08/01(21:00)
2009,07,31,73372,72002,56611,15391,27.2,2009/07/31(15:00)
2009,07,30,73372,72953,58389,14564,24.9,2009/07/30(15:00)
2009,07,29,73372,72953,57923,15030,25.9,2009/07/29(15:00)
2009,07,28,73372,72953,56991,15962,28,2009/07/28(15:00)
2009,07,27,73372,72953,57585,15368,26.7,2009/07/27(15:00)
2009,07,26,73372,71050,46625,24425,52.4,2009/07/26(21:00)
2009,07,25,73372,71050,49542,21508,43.4,2009/07/25(12:00)
2009,07,24,73372,72761,57224,15537,27.2,2009/07/24(15:00)
2009,07,23,73372,72761,58743,14018,23.9,2009/07/23(15:00)
2009,07,22,73372,72761,58226,14535,25,2009/07/22(15:00)
2009,07,21,73372,72761,59592,13169,22.1,2009/07/21(15:00)
2009,07,20,73372,72113,60801,11312,18.6,2009/07/20(15:00)
2009,07,19,73372,71052,49323,21729,44.1,2009/07/19(21:00)
2009,07,18,73372,70402,53370,17032,31.9,2009/07/18(12:00)
2009,07,17,73372,72040,59107,12933,21.9,2009/07/17(15:00)
2009,07,16,73372,71490,59022,12468,21.1,2009/07/16(15:00)
2009,07,15,73372,71385,56502,14883,26.3,2009/07/15(15:00)
2009,07,14,73372,71511,60415,11096,18.4,2009/07/14(15:00)
2009,07,13,73372,71511,58453,13058,22.3,2009/07/13(15:00)
2009,07,12,73372,69924,47301,22623,47.8,2009/07/12(21:00)
2009,07,11,73372,69624,51127,18497,36.2,2009/07/11(12:00)
2009,07,10,73372,71118,58622,12496,21.3,2009/07/10(15:00)
2009,07,09,73372,70525,58746,11779,20.1,2009/07/09(15:00)
2009,07,08,73372,70609,60557,10052,16.6,2009/07/08(15:00)
2009,07,07,73372,70609,57469,13140,22.9,2009/07/07(15:00)
2009,07,06,73372,70566,60089,10477,17.4,2009/07/06(15:00)
2009,07,05,73372,69628,47811,21817,45.6,2009/07/05(21:00)
2009,07,04,73372,69628,50224,19404,38.6,2009/07/04(15:00)
2009,07,03,73372,69123,56383,12740,22.6,2009/07/03(15:00)
2009,07,02,73372,68859,55640,13219,23.8,2009/07/02(15:00)
2009,07,01,73372,69323,56781,12542,22.1,2009/07/01(15:00)
2009,06,30,73697,69656,58911,10745,18.2,2009/06/30(15:00)
2009,06,29,73697,68363,60129,8234,13.7,2009/06/29(15:00)
2009,06,28,73697,68683,48267,20416,42.3,2009/06/28(21:00)
2009,06,27,73697,68158,52277,15881,30.4,2009/06/27(15:00)
2009,06,26,73697,68283,58901,9382,15.9,2009/06/26(15:00)
2009,06,25,73697,68072,58049,10023,17.3,2009/06/25(15:00)
2009,06,24,73697,68172,57728,10444,18.1,2009/06/24(15:00)
2009,06,23,73697,68338,57052,11286,19.8,2009/06/23(15:00)
2009,06,22,73697,67655,55864,11791,21.1,2009/06/22(15:00)
2009,06,21,73697,67802,48082,19720,41,2009/06/21(21:00)
2009,06,20,73697,67151,50328,16823,33.4,2009/06/20(12:00)
2009,06,19,73697,68099,58037,10062,17.3,2009/06/19(15:00)
2009,06,18,73697,68353,56457,11896,21.1,2009/06/18(15:00)
2009,06,17,73697,68012,54583,13429,24.6,2009/06/17(15:00)
2009,06,16,73697,68548,54676,13872,25.4,2009/06/16(15:00)
2009,06,15,73697,68313,53958,14355,26.6,2009/06/15(15:00)
2009,06,14,73697,68052,44854,23198,51.7,2009/06/14(21:00)
2009,06,13,73188,67725,47722,20003,41.9,2009/06/13(12:00)
2009,06,12,73188,68132,53345,14787,27.7,2009/06/12(15:00)
2009,06,11,73188,68046,53343,14703,27.6,2009/06/11(15:00)
2009,06,10,73188,68209,53202,15007,28.2,2009/06/10(15:00)
2009,06,09,73188,68272,52890,15382,29.1,2009/06/09(15:00)
2009,06,08,73148,68169,53265,14904,28,2009/06/08(15:00)
2009,06,07,73148,67340,44363,22977,51.8,2009/06/07(21:00)
2009,06,06,73148,66663,46358,20305,43.8,2009/06/06(15:00)
2009,06,05,73148,67020,53327,13693,25.7,2009/06/05(15:00)
2009,06,04,73148,66364,52843,13521,25.6,2009/06/04(15:00)
2009,06,03,73148,65041,52061,12980,24.9,2009/06/03(15:00)
2009,06,02,73148,67279,53777,13502,25.1,2009/06/02(15:00)
2009,06,01,73148,67479,52570,14909,28.4,2009/06/01(15:00)
2009,05,31,73148,67800,43278,24522,56.7,2009/05/31(21:00)
2009,05,30,73148,67257,45709,21548,47.1,2009/05/30(15:00)
2009,05,29,73148,67036,52423,14613,27.9,2009/05/29(15:00)
2009,05,28,73148,67546,53065,14481,27.3,2009/05/28(15:00)
2009,05,27,73148,67760,53197,14563,27.4,2009/05/27(15:00)
2009,05,26,72629,67145,53033,14112,26.6,2009/05/26(15:00)
2009,05,25,72629,67149,51954,15195,29.2,2009/05/25(15:00)
2009,05,24,72629,66887,43964,22923,52.1,2009/05/24(21:00)
2009,05,23,72629,66748,46280,20468,44.2,2009/05/23(12:00)
2009,05,22,72629,67548,50554,16994,33.6,2009/05/22(15:00)
2009,05,21,72629,67941,51324,16617,32.4,2009/05/21(15:00)
2009,05,20,72629,66056,51936,14120,27.2,2009/05/20(15:00)
2009,05,19,72629,66776,51397,15379,29.9,2009/05/19(15:00)
2009,05,18,72629,66892,50268,16624,33.1,2009/05/18(21:00)
2009,05,17,72629,66351,44125,22226,50.4,2009/05/17(23:00)
2009,05,16,72629,65963,46813,19150,40.9,2009/05/16(11:00)
2009,05,15,72629,66289,51309,14980,29.2,2009/05/15(15:00)
2009,05,14,72629,65764,51338,14426,28.1,2009/05/14(15:00)
2009,05,13,72629,65448,50794,14654,28.8,2009/05/13(11:00)
2009,05,12,72629,64893,51589,13304,25.8,2009/05/12(11:00)
2009,05,11,72629,64658,51536,13122,25.5,2009/05/11(15:00)
2009,05,10,72629,63609,44429,19180,43.2,2009/05/10(21:00)
2009,05,09,72629,64621,46862,17759,37.9,2009/05/09(12:00)
2009,05,08,72629,64521,51616,12905,25,2009/05/08(15:00)
2009,05,07,72629,64131,50939,13192,25.9,2009/05/07(15:00)
2009,05,06,72629,64670,50599,14071,27.8,2009/05/06(15:00)
2009,05,05,72629,64661,45938,18723,40.8,2009/05/05(21:00)
2009,05,04,72629,64661,46825,17836,38.1,2009/05/04(21:00)
2009,05,03,72629,65011,43294,21717,50.2,2009/05/03(23:00)
2009,05,02,72629,64244,44498,19746,44.4,2009/05/02(23:00)
2009,05,01,72629,65034,44772,20262,45.3,2009/05/01(23:00)
2009,04,30,72629,64894,49883,15011,30.1,2009/04/30(11:00)
2009,04,29,72629,64272,50407,13865,27.5,2009/04/29(11:00)
2009,04,28,72629,64272,50488,13784,27.3,2009/04/28(20:00)
2009,04,27,72629,63753,51226,12527,24.5,2009/04/27(20:00)
2009,04,26,72629,62548,46033,16515,35.9,2009/04/26(23:00)
2009,04,25,72629,62296,47911,14385,30,2009/04/25(24:00)
2009,04,24,72629,62390,51051,11339,22.2,2009/04/24(20:00)
2009,04,23,72629,63078,50994,12084,23.7,2009/04/23(20:00)
2009,04,22,72629,62704,51114,11590,22.7,2009/04/22(20:00)
2009,04,21,72629,62805,51821,10984,21.2,2009/04/21(20:00)
2009,04,20,72629,63853,51592,12261,23.8,2009/04/20(15:00)
2009,04,19,72629,63252,44250,19002,42.9,2009/04/19(23:00)
2009,04,18,72629,62344,46026,16318,35.5,2009/04/18(23:00)
2009,04,17,72629,64437,50395,14042,27.9,2009/04/17(11:00)
2009,04,16,72629,64654,52041,12613,24.2,2009/04/16(11:00)
2009,04,15,72629,65150,52067,13083,25.1,2009/04/15(17:00)
2009,04,14,72629,65343,51223,14120,27.6,2009/04/14(20:00)
2009,04,13,72629,65207,51012,14195,27.8,2009/04/13(20:00)
2009,04,12,72629,65105,44195,20910,47.3,2009/04/12(23:00)
2009,04,11,72629,64831,45953,18878,41.1,2009/04/11(23:00)
2009,04,10,72629,66420,50469,15951,31.6,2009/04/10(11:00)
2009,04,09,72629,65475,51342,14133,27.5,2009/04/09(20:00)
2009,04,08,72629,65509,50873,14636,28.8,2009/04/08(20:00)
2009,04,07,72629,65412,51864,13548,26.1,2009/04/07(11:00)
2009,04,06,72629,65456,52194,13262,25.4,2009/04/06(11:00)
2009,04,05,72629,65503,46563,18940,40.7,2009/04/05(23:00)
2009,04,04,72629,65417,48270,17147,35.5,2009/04/04(24:00)
2009,04,03,72629,64944,53216,11728,22,2009/04/03(11:00)
2009,04,02,72629,64944,53453,11491,21.5,2009/04/02(11:00)
2009,04,01,72629,64373,54063,10310,19.1,2009/04/01(11:00)
2009,03,31,72480,65335,53220,12115,22.8,2009/03/31(11:00)
2009,03,30,72480,66211,53448,12763,23.9,2009/03/30(11:00)
2009,03,29,72480,66471,47295,19176,40.5,2009/03/29(23:00)
2009,03,28,72480,66196,49470,16726,33.8,2009/03/28(24:00)
2009,03,27,72480,65978,54917,11061,20.1,2009/03/27(11:00)
2009,03,26,72480,65614,55822,9792,17.5,2009/03/26(11:00)
2009,03,25,72480,65652,55075,10577,19.2,2009/03/25(11:00)
2009,03,24,72480,65744,54655,11089,20.3,2009/03/24(20:00)
2009,03,23,72480,66114,53588,12526,23.4,2009/03/23(20:00)
2009,03,22,72480,65288,46749,18539,39.7,2009/03/22(23:00)
2009,03,21,72480,66388,47092,19296,41,2009/03/21(23:00)
2009,03,20,72480,66911,51983,14928,28.7,2009/03/20(11:00)
2009,03,19,72480,66805,52109,14696,28.2,2009/03/19(20:00)
2009,03,18,72480,66235,52245,13990,26.8,2009/03/18(11:00)
2009,03,17,72480,66471,53677,12794,23.8,2009/03/17(10:00)
2009,03,16,72480,66444,54969,11475,20.9,2009/03/16(11:00)
2009,03,15,72480,65919,49085,16834,34.3,2009/03/15(01:00)
2009,03,14,72480,66535,52205,14330,27.4,2009/03/14(01:00)
2009,03,13,72480,66369,56322,10047,17.8,2009/03/13(11:00)
2009,03,12,72480,66369,55223,11146,20.2,2009/03/12(10:00)
2009,03,11,72480,65993,56506,9487,16.8,2009/03/11(11:00)
2009,03,10,72480,65907,55381,10526,19,2009/03/10(11:00)
2009,03,09,72480,66107,55402,10705,19.3,2009/03/09(11:00)
2009,03,08,72480,65620,48870,16750,34.3,2009/03/08(24:00)
2009,03,07,72480,66720,51479,15241,29.6,2009/03/07(01:00)
2009,03,06,72480,66910,55993,10917,19.5,2009/03/06(11:00)
2009,03,05,72480,66910,56488,10422,18.4,2009/03/05(11:00)
2009,03,04,72480,66911,56892,10019,17.6,2009/03/04(11:00)
2009,03,03,72480,66650,58047,8603,14.8,2009/03/03(11:00)
2009,03,02,72480,67359,55584,11775,21.2,2009/03/02(11:00)
2009,03,01,72480,67821,48955,18866,38.5,2009/03/01(24:00)
2009,02,28,72480,67927,49811,18116,36.4,2009/02/28(24:00)
2009,02,27,72480,68015,55303,12712,23,2009/02/27(11:00)
2009,02,26,72480,68049,55960,12089,21.6,2009/02/26(11:00)
2009,02,25,72480,67768,54976,12792,23.3,2009/02/25(11:00)
2009,02,24,72480,67838,55468,12370,22.3,2009/02/24(11:00)
2009,02,23,72480,67811,56655,11156,19.7,2009/02/23(11:00)
2009,02,22,72480,67607,50234,17373,34.6,2009/02/22(01:00)
2009,02,21,72480,68386,54137,14249,26.3,2009/02/21(01:00)
2009,02,20,72480,68079,58205,9874,17,2009/02/20(11:00)
2009,02,19,72480,68124,59123,9001,15.2,2009/02/19(11:00)
2009,02,18,72480,68410,59360,9050,15.2,2009/02/18(11:00)
2009,02,17,72480,68667,59849,8818,14.7,2009/02/17(11:00)
2009,02,16,72480,68948,59293,9655,16.3,2009/02/16(12:00)
2009,02,15,72480,67848,51010,16838,33,2009/02/15(24:00)
2009,02,14,72480,67336,49896,17440,35,2009/02/14(24:00)
2009,02,13,72480,68292,53827,14465,26.9,2009/02/13(11:00)
2009,02,12,72480,68399,55969,12430,22.2,2009/02/12(10:00)
2009,02,11,72480,67521,56391,11130,19.7,2009/02/11(11:00)
2009,02,10,72480,67440,56957,10483,18.4,2009/02/10(11:00)
2009,02,09,72480,68927,56740,12187,21.5,2009/02/09(11:00)
2009,02,08,72480,67267,49391,17876,36.2,2009/02/08(24:00)
2009,02,07,72480,67635,51088,16547,32.4,2009/02/07(01:00)
2009,02,06,72480,68160,56564,11596,20.5,2009/02/06(11:00)
2009,02,05,72480,68662,56451,12211,21.6,2009/02/05(11:00)
2009,02,04,72480,68662,56833,11829,20.8,2009/02/04(11:00)
2009,02,03,72480,69714,56138,13576,24.2,2009/02/03(11:00)
2009,02,02,72480,69678,56736,12942,22.8,2009/02/02(11:00)
2009,02,01,72480,68705,48964,19741,40.3,2009/02/01(24:00)
2009,01,31,72480,69532,50216,19316,38.5,2009/01/31(24:00)
2009,01,30,72480,69436,56144,13292,23.7,2009/01/30(11:00)
2009,01,29,72480,69396,56164,13232,23.6,2009/01/29(11:00)
2009,01,28,72480,69105,50578,18527,36.6,2009/01/28(24:00)
2009,01,27,72480,67895,46881,21014,44.8,2009/01/27(24:00)
2009,01,26,72480,67345,45285,22060,48.7,2009/01/26(24:00)
2009,01,25,72480,68445,50320,18125,36,2009/01/25(01:00)
2009,01,24,72480,69170,54653,14517,26.6,2009/01/24(01:00)
2009,01,23,72480,69461,59718,9743,16.3,2009/01/23(12:00)
2009,01,22,72480,70302,58567,11735,20,2009/01/22(11:00)
2009,01,21,72480,70262,59758,10504,17.6,2009/01/21(11:00)
2009,01,20,72480,70217,59848,10369,17.3,2009/01/20(11:00)
2009,01,19,72480,70241,59680,10561,17.7,2009/01/19(11:00)
2009,01,18,72480,69321,51885,17436,33.6,2009/01/18(24:00)
2009,01,17,72480,67833,55500,12333,22.2,2009/01/17(01:00)
2009,01,16,72480,69177,61837,7340,11.9,2009/01/16(12:00)
2009,01,15,72480,69404,62529,6875,11,2009/01/15(11:00)
2009,01,14,72480,68258,62245,6013,9.7,2009/01/14(11:00)
2009,01,13,72480,68768,62269,6499,10.4,2009/01/13(11:00)
2009,01,12,72480,68748,62645,6103,9.7,2009/01/12(12:00)
2009,01,11,72480,68178,53691,14487,27,2009/01/11(24:00)
2009,01,10,72480,67483,55131,12352,22.4,2009/01/10(24:00)
2009,01,09,72480,68584,59885,8699,14.5,2009/01/09(11:00)
2009,01,08,72480,68758,59984,8774,14.6,2009/01/08(11:00)
2009,01,07,72480,68527,59337,9190,15.5,2009/01/07(11:00)
2009,01,06,72480,68105,59647,8458,14.2,2009/01/06(11:00)
2009,01,05,72480,68715,58542,10173,17.4,2009/01/05(11:00)
2009,01,04,72480,68190,50030,18160,36.3,2009/01/04(24:00)
2009,01,03,72480,68188,50753,17435,34.4,2009/01/03(24:00)
2009,01,02,72480,68188,51611,16577,32.1,2009/01/02(24:00)
2009,01,01,72480,68242,48935,19307,39.5,2009/01/01(01:00)
2008,12,31,72490,68857,52857,16000,30.3,2008/12/31(11:00)
2008,12,30,72490,68778,54279,14499,26.7,2008/12/30(11:00)
2008,12,29,72490,67908,54390,13518,24.9,2008/12/29(12:00)
2008,12,28,72490,67224,48901,18323,37.5,2008/12/28(24:00)
2008,12,27,71989,67424,50870,16554,32.5,2008/12/27(24:00)
2008,12,26,71989,68461,55113,13348,24.2,2008/12/26(11:00)
2008,12,25,71989,68103,51739,16364,31.6,2008/12/25(24:00)
2008,12,24,71989,68703,56856,11847,20.8,2008/12/24(11:00)
2008,12,23,71989,68757,57634,11123,19.3,2008/12/23(11:00)
2008,12,22,71989,69627,58636,10991,18.7,2008/12/22(18:00)
2008,12,21,71989,68482,50362,18120,36,2008/12/21(24:00)
2008,12,20,71989,67640,50921,16719,32.8,2008/12/20(24:00)
2008,12,19,71989,68219,56927,11292,19.8,2008/12/19(11:00)
2008,12,18,71989,67748,56081,11667,20.8,2008/12/18(11:00)
2008,12,17,71989,68225,55973,12252,21.9,2008/12/17(11:00)
2008,12,16,71989,69021,57017,12004,21.1,2008/12/16(11:00)
2008,12,15,71989,68773,57043,11730,20.6,2008/12/15(11:00)
2008,12,14,71486,67057,50053,17004,34,2008/12/14(24:00)
2008,12,13,71486,66549,51162,15387,30.1,2008/12/13(24:00)
2008,12,12,71486,67980,55350,12630,22.8,2008/12/12(10:00)
2008,12,11,71486,68626,55168,13458,24.4,2008/12/11(18:00)
2008,12,10,71486,68922,54907,14015,25.5,2008/12/10(10:00)
2008,12,09,71486,68629,56160,12469,22.2,2008/12/09(11:00)
2008,12,08,71486,67844,58120,9724,16.7,2008/12/08(11:00)
2008,12,07,71486,66573,51494,15079,29.3,2008/12/07(01:00)
2008,12,06,71486,65863,54297,11566,21.3,2008/12/06(24:00)
2008,12,05,71486,66954,58476,8478,14.5,2008/12/05(18:00)
2008,12,04,71486,66359,55230,11129,20.2,2008/12/04(11:00)
2008,12,03,71486,65515,54992,10523,19.1,2008/12/03(10:00)
2008,12,02,71486,66227,54121,12106,22.4,2008/12/02(11:00)
2008,12,01,71486,66666,54708,11958,21.9,2008/12/01(11:00)
2008,11,30,70532,66510,48331,18179,37.6,2008/11/30(24:00)
2008,11,29,70532,66653,50352,16301,32.4,2008/11/29(24:00)
2008,11,28,70532,65492,54036,11456,21.2,2008/11/28(11:00)
2008,11,27,70532,65471,55778,9693,17.4,2008/11/27(18:00)
2008,11,26,70532,64949,54918,10031,18.3,2008/11/26(11:00)
2008,11,25,70532,65305,55254,10051,18.2,2008/11/25(11:00)
2008,11,24,70532,65382,55358,10024,18.1,2008/11/24(18:00)
2008,11,23,70532,64903,47680,17223,36.1,2008/11/23(24:00)
2008,11,22,70532,65282,50995,14287,28,2008/11/22(01:00)
2008,11,21,70532,66499,55454,11045,19.9,2008/11/21(18:00)
2008,11,20,70532,66372,57695,8677,15,2008/11/20(11:00)
2008,11,19,70532,65095,57592,7503,13,2008/11/19(18:00)
2008,11,18,70532,65095,56535,8560,15.1,2008/11/18(18:00)
2008,11,17,70532,65095,54045,11050,20.4,2008/11/17(19:00)
2008,11,16,70532,64057,45589,18468,40.5,2008/11/16(23:00)
2008,11,15,70532,63653,46685,16968,36.3,2008/11/15(24:00)
2008,11,14,70532,64569,51691,12878,24.9,2008/11/14(19:00)
